"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2330805,594,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2330806,311,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2330807,555,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2330808,744,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2330809,710,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2330901,266,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
2330902,464,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
2330903,354,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2330904,341,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2330905,469,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2330906,584,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2
2330907,729,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
2330908,317,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
2330909,141,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2330910,412,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
2330911,355,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
2331001,851,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331002,360,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331003,415,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
2331004,853,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2331005,592,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331006,587,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2331007,969,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2331008,407,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2331009,2229,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
2331010,448,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
2331011,831,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331101,391,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2331102,544,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2331103,661,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331104,828,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331105,852,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331106,574,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2331107,690,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2331108,175,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331109,167,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,1
2331110,671,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2331111,557,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331112,434,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331113,318,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2331201,1312,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331202,1092,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331203,817,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2331204,855,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331205,393,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331206,963,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331207,707,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331208,523,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2331209,418,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331210,925,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331211,556,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331212,1226,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331213,564,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
2331301,528,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2331302,733,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331303,439,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
2331304,742,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,1
2331305,294,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2331306,620,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2331307,213,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
2331308,522,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2331309,661,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331310,183,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2331311,486,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2331401,728,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331402,805,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331403,648,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2331404,686,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,1
2331405,254,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2331406,617,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2331407,516,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2331408,391,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2331409,139,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,1
2331501,627,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2331502,244,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
2331503,783,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331504,843,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331505,698,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331506,501,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2331507,398,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2331508,418,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2331509,536,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2331510,589,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331511,973,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2331601,628,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331602,660,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2331603,564,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2331604,515,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2331605,676,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2331606,457,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2331607,495,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331608,495,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2331609,856,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2331610,422,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2331701,736,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2331702,827,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2331703,495,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2331704,804,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2331705,518,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331706,658,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2331707,523,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2331708,519,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2331709,394,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2331710,348,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2331801,395,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2331802,416,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2331803,614,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2331804,519,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331805,638,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2331806,462,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331807,441,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2331808,681,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331809,823,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331810,229,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
2331811,443,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2331901,701,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2331902,769,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2331903,282,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2331904,733,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2331905,666,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2331906,277,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2331907,833,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
2331908,364,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2331909,636,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2331910,591,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2331911,536,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2332001,456,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
2332002,672,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2332003,303,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2332004,344,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2332005,449,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2332006,154,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2332007,465,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2332008,321,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2332009,437,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2332101,463,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
2332102,527,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2332103,432,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2332104,755,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2332105,835,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2332106,813,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2332107,598,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2332201,693,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2332202,520,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2332203,732,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2332204,550,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2332205,624,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2332206,615,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2332207,310,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2332208,272,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2340101,721,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2340102,862,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2340103,679,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2340104,934,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2340105,699,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2340106,940,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2340107,479,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2340108,706,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2340109,645,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2340201,910,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
2340202,590,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,1
2340203,697,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340204,758,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2340205,912,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2340206,1262,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2340207,855,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2340208,735,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2340209,804,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2340210,540,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2340211,884,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2340212,907,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340213,827,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
2340214,470,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2340301,682,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2340302,667,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2340303,344,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2340304,162,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2340305,553,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2340306,898,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
2340307,699,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,2
2340308,392,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
2340309,547,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
2340310,881,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,3
2340311,740,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,2
2340401,574,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2340402,330,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2340403,669,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2340404,643,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
2340405,474,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2340406,385,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2340407,718,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
2340408,731,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2340409,966,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2340410,406,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2340501,552,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2340502,513,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2340503,772,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2340504,227,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
2340505,965,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2340506,365,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,2
2340507,1001,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
2340508,410,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2340509,850,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,1
2340510,670,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2340511,540,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2340601,1029,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1
2340602,833,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1
2340603,767,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2340604,654,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2340605,718,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2340606,836,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2340607,808,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,1
2340608,929,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,1
2340609,597,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1
2340701,219,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1
2340702,1037,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340703,906,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340704,797,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340705,622,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2340706,795,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2340707,840,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340708,1084,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340709,827,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340710,800,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2340711,870,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340712,519,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2340713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2340801,589,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340802,1144,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,1
2340803,760,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340804,977,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2340805,561,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2340806,1085,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2340807,731,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2340808,1051,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2340809,592,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2340810,618,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
2340811,976,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
2340812,871,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
2340813,798,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2340901,737,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
2340902,514,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
2340903,729,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2340904,685,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2340905,413,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2340906,458,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2340907,754,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2340908,166,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2340909,663,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
2340910,416,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
2340911,726,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
2340912,363,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2341001,589,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
2341002,690,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
2341003,910,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2341004,975,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2341005,673,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,1
2341006,616,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
2341007,1238,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
2341008,766,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
2341009,1003,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
2341010,1210,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2341011,587,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2341012,883,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2341013,921,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
2341014,587,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2341015,755,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2
2341016,1038,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2341101,635,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2341102,1230,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2341103,822,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1
2341104,663,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2341105,790,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2341106,564,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1
2341107,1104,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,1
2341108,804,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2341109,922,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2341110,952,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2341111,718,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2341112,369,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2341113,821,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
2341114,444,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
2341201,507,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
2341202,378,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2341203,398,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2341204,420,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2341205,1083,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2341206,1192,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
2341207,691,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2
2341208,1017,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
2341209,669,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2341210,515,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2341211,369,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2341212,477,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,3
2341213,512,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2341214,556,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2341215,1105,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,2
2341301,368,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2341302,540,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341303,880,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2341304,589,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,2
2341305,685,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2341306,675,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
2341307,809,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2341308,532,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
2341309,432,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
2341310,1289,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2341311,321,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2341401,467,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2
2341402,709,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2341403,470,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1
2341404,567,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2
2341405,1058,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341406,251,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2341407,438,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2341408,445,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2341409,1063,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2341410,756,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,1
2341411,939,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2341412,264,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,2
2341413,268,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2341414,457,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2
2341501,570,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,2
2341502,526,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2341503,562,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
2341504,225,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2341505,642,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,2
2341506,882,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,1
2341507,701,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
2341508,569,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,1
2341509,512,NA,NA,NA,NA,NA,1,NA,3,NA,3,NA,3
2341601,605,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2341602,1122,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2341603,599,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2341604,860,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
2341605,583,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2341606,1165,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2341607,1019,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
2341608,974,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
2341609,856,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
2341610,501,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2341611,871,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
2341612,782,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,1
2341701,655,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341702,828,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2341703,572,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,1
2341704,433,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
2341705,857,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
2341706,904,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2341707,547,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,3
2341708,369,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341709,604,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,1
2341710,783,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2341711,1038,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
2341712,934,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2341713,958,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
2341714,676,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,2
2341715,955,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2
2341801,885,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341802,312,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2341803,317,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2341804,901,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
2341805,750,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,1
2341806,1070,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,1
