"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
"1402005",1182,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1402006",708,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1402007",798,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1402008",3420,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402009",552,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1402010",734,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402011",716,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1402012",847,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1402013",1064,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402014",681,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1402015",525,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1402016",1264,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402017",619,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402018",1105,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402019",1506,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1402020",315,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1402021",909,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1402022",846,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1410101",743,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1410102",261,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410103",1207,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410104",1077,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1410105",812,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410106",871,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410107",691,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,3
"1410108",885,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410109",370,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1410110",432,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1410111",295,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410112",150,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
"1410113",669,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410114",693,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1410115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410116",1033,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1410117",330,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1410118",532,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1410201",365,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1410202",854,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410203",1175,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1410204",518,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410205",939,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1410206",235,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,3
"1410207",480,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410208",321,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410209",466,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410210",368,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410211",456,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410212",363,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410213",723,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1410214",530,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1410215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410301",872,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410302",735,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410303",586,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410304",481,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410305",316,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410306",563,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410307",690,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1410308",496,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410309",827,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410310",574,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1410311",163,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410312",796,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410313",324,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410314",606,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1410401",366,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1410402",421,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1410403",752,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410404",314,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,2
"1410405",809,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1410406",651,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1410407",640,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1410408",512,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1410409",488,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1410410",630,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410411",902,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1410501",488,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,2
"1410502",975,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1410503",845,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1410504",998,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1410505",490,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1410506",1042,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
"1410507",496,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1410508",478,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1410509",220,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1410510",416,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1410511",1228,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1410512",534,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
"1410601",739,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1410602",513,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1410603",331,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1410604",585,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2
"1410605",983,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1
"1410606",937,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410607",493,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410608",490,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410609",975,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410610",908,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1
"1410701",620,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410702",558,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410703",562,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410704",274,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1
"1410705",491,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410706",1076,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410707",976,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1410708",338,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1410709",544,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410710",650,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1410711",468,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1410801",672,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1410802",309,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1410803",474,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1410804",479,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410805",639,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410806",818,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410807",756,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410808",738,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410809",843,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410810",881,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410811",494,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1410812",429,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410813",414,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1410901",304,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,2
"1410902",528,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1410903",402,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1410904",739,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410905",485,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1410906",510,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410907",905,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1410908",879,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1410909",652,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1410910",378,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1410911",856,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1410912",619,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1410913",198,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,3
"1411001",680,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,1
"1411002",724,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411003",851,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411004",566,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411005",1026,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1411006",205,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411007",637,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1411008",862,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411009",366,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1411101",539,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411102",909,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1411103",453,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411104",423,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1411105",783,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411106",498,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1411107",639,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411108",376,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1411109",820,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411110",396,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411111",971,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411112",762,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411113",833,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411114",240,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1411201",779,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411202",461,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411203",517,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1411204",473,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411205",348,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1411206",602,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1411207",747,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411208",615,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1411209",227,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,3
"1411210",925,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411301",322,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1411302",745,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411303",254,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411304",591,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1411305",587,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411306",791,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411307",565,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1411308",640,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411309",395,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411310",279,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411311",552,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411312",639,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1411401",351,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411402",778,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1411403",260,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411404",347,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411405",549,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411406",624,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,2
"1411407",935,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1411408",744,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1411409",527,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411410",277,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1411411",531,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1411412",369,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411413",653,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411414",473,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411415",142,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411501",561,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411502",619,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411503",389,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,3
"1411504",339,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411505",680,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411506",388,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411507",287,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411508",603,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411509",335,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411510",671,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411511",549,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2
"1411512",309,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411513",614,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1411514",581,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,2
"1411515",136,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1411516",506,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2
"1411601",321,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411602",507,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411603",264,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411604",257,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1411605",571,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411606",112,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1411607",252,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1411608",308,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411609",632,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1411610",291,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1411611",534,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2
"1411612",545,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1411613",447,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1411614",487,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,2
"1411701",622,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411702",870,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411703",788,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1411704",847,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,3
"1411705",693,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411706",774,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411707",328,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411708",619,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1411709",760,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411710",484,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1411801",306,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411802",411,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1
"1411803",628,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1411804",344,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2
"1411805",688,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411806",749,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,3
"1411807",469,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1411808",571,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,3
"1411809",403,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3
"1411810",471,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411811",832,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3
"1411812",542,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,3
"1411813",444,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1411814",308,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1411901",530,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1411902",329,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1411903",611,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1411904",577,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1411905",827,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1411906",353,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1411907",338,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1411908",390,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1411909",642,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,2
"1411910",457,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1411911",645,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1411912",505,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1411913",321,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1411914",598,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1411915",462,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1412001",338,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412002",526,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412003",542,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412004",212,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412005",751,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412006",977,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412007",254,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2
"1412008",479,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2
"1412009",667,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412010",331,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,3
"1412011",502,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412012",353,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412013",444,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412101",223,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412102",470,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412103",226,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
"1412104",461,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
"1412105",838,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1412106",794,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412107",294,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1412108",261,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412109",677,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412110",694,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412111",628,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412112",484,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412201",740,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412202",326,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412203",496,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412204",379,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412205",749,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412206",359,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412207",880,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,3
"1412208",520,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1412209",530,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,3
"1412210",386,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3
"1412211",430,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,3
"1412301",599,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412302",486,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412303",634,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412304",682,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1412305",645,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412306",583,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412307",619,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412308",146,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412309",534,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412310",370,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412311",550,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412312",385,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412401",854,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412402",581,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,3
"1412403",445,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,3
"1412404",281,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,1
"1412405",571,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412406",480,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412407",563,NA,NA,NA,NA,NA,2,NA,3,NA,3,NA,3
"1412408",479,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,3
"1412409",609,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412410",412,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412411",499,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412412",756,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412413",480,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412414",245,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412501",427,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412502",557,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
"1412503",326,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1412504",949,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1
"1412505",635,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,3
"1412506",455,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,3
"1412507",566,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412508",485,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3
"1412509",700,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,3
"1412510",410,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412511",435,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412512",833,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412513",297,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1412601",509,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1412602",466,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,1
"1412603",433,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,2
"1412604",686,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1412605",405,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1412606",359,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1
"1412607",665,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412608",414,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,3
"1412609",869,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
"1412610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412611",303,NA,NA,NA,NA,NA,3,NA,3,NA,1,NA,2
"1412612",556,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412701",364,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
"1412702",548,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1
"1412703",622,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,2
"1412704",718,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,2
