"SA1","Total population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1152317,305,NA,1,NA,2,NA,1,NA,2,NA,3,NA,1
1152318,430,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
1152319,481,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1152320,437,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
1152321,617,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
1152322,382,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
1152323,316,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1152324,350,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
1152325,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1152326,506,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
1152327,470,NA,3,NA,2,NA,2,NA,2,NA,2,NA,1
1152328,388,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1152329,558,NA,3,NA,2,NA,1,NA,3,NA,3,NA,2
1152330,238,NA,1,NA,3,NA,1,NA,1,NA,2,NA,3
1152331,416,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1152332,340,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1152333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152334,356,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
1152335,397,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
1152336,446,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1152337,249,NA,2,NA,3,NA,1,NA,3,NA,3,NA,2
1152338,344,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1152339,320,NA,2,NA,3,NA,1,NA,3,NA,3,NA,2
1152340,320,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1152341,113,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1152342,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1152343,546,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
1152344,336,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1152401,304,NA,2,NA,3,NA,1,NA,3,NA,3,NA,3
1152402,336,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
1152403,214,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
1152404,514,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1152405,453,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
1152406,377,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
1152407,409,NA,3,NA,3,NA,2,NA,1,NA,3,NA,3
1152408,343,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1152409,379,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1152410,281,NA,1,NA,3,NA,2,NA,1,NA,2,NA,3
1152411,320,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1152412,621,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
1152413,555,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
1152414,303,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
1152415,327,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
1152416,329,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
1152417,418,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1152418,612,NA,3,NA,1,NA,3,NA,1,NA,3,NA,3
1152419,543,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
1152420,296,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1152421,536,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
1152422,384,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1152423,523,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1152424,346,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
1152425,482,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1152426,415,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
1152427,609,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
1152428,416,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
1152429,405,NA,2,NA,2,NA,1,NA,1,NA,2,NA,1
1152430,447,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
1152431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152432,279,NA,1,NA,3,NA,3,NA,1,NA,2,NA,2
1152433,288,NA,1,NA,2,NA,3,NA,1,NA,3,NA,2
1152434,386,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1152435,591,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
1152436,298,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
1152437,114,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2
1152438,605,NA,3,NA,2,NA,3,NA,3,NA,1,NA,3
1152439,297,NA,2,NA,3,NA,3,NA,2,NA,3,NA,2
1152440,728,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
1152441,374,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
1152442,NA,NA,1,NA,3,NA,NA,NA,1,NA,NA,NA,1
1152443,311,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
1152444,309,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
1152445,402,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
1152446,247,NA,1,NA,3,NA,3,NA,2,NA,3,NA,3
1152447,435,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
1152448,515,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1152449,584,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
1152450,300,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
1152501,310,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1152502,258,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1152503,439,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1152504,528,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
1152505,333,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1152506,530,NA,3,NA,3,NA,3,NA,3,NA,3,NA,2
1152507,515,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1152508,373,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152509,609,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152510,596,NA,3,NA,2,NA,1,NA,3,NA,1,NA,2
1152511,372,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152512,429,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152513,544,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1152514,504,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152515,406,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1152516,533,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
1152517,484,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1152518,1074,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1152519,284,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
1152520,517,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
1152521,514,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152522,573,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152523,480,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152524,441,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1152525,475,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152526,469,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152527,329,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152528,609,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
1152529,496,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152530,543,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152531,492,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152532,289,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1152533,426,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152534,314,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1152535,496,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152536,486,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152537,380,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152538,343,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1152539,511,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152540,375,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1152541,518,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152542,10,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
1152543,317,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1152544,371,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1152545,351,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152546,665,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
1152547,492,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1152548,466,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152549,579,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
1152550,NA,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1152551,235,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
1152552,265,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152553,659,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1152554,576,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1152555,564,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152556,576,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152557,257,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
1152558,524,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1152559,526,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
1152560,423,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152562,548,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152563,542,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1152564,445,NA,3,NA,3,NA,3,NA,2,NA,1,NA,2
1152601,481,NA,3,NA,3,NA,3,NA,3,NA,3,NA,2
1152602,319,NA,3,NA,3,NA,1,NA,3,NA,2,NA,3
1152603,527,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1152604,282,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1152605,395,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1
1152606,257,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1152607,429,NA,3,NA,3,NA,2,NA,2,NA,2,NA,1
1152608,228,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1152609,320,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152610,625,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1152611,380,NA,3,NA,3,NA,1,NA,3,NA,2,NA,1
1152612,540,NA,3,NA,1,NA,2,NA,3,NA,1,NA,1
1152613,465,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1152614,437,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1152615,404,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152616,528,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152617,192,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
1152618,534,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152619,398,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1152620,79,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
1152621,15,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1152622,416,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
1152623,276,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1152624,395,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1152625,492,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1152626,674,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1152627,416,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1152628,418,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1152629,451,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1152630,399,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1152631,407,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152632,467,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1152633,692,NA,3,NA,2,NA,2,NA,3,NA,2,NA,1
1152634,482,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152635,261,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1152636,452,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152637,409,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
1152638,510,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
1152639,343,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1152640,447,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1152641,677,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
1152642,401,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1152643,181,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
1152644,505,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152645,270,NA,2,NA,3,NA,1,NA,3,NA,3,NA,2
1152646,767,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1152647,513,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
1152648,423,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1152649,322,NA,3,NA,3,NA,1,NA,3,NA,3,NA,2
1152650,701,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
1152651,295,NA,3,NA,3,NA,1,NA,2,NA,3,NA,1
1152652,495,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1152653,826,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1152654,530,NA,3,NA,3,NA,1,NA,3,NA,3,NA,1
1152655,791,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1152656,469,NA,3,NA,3,NA,1,NA,3,NA,3,NA,2
1152657,452,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1152658,575,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1152659,302,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1152701,256,NA,1,NA,2,NA,3,NA,1,NA,3,NA,2
1152702,427,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1152703,437,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
1152704,359,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
1152705,279,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152706,689,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
1152707,596,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
1152708,484,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152709,336,NA,1,NA,2,NA,1,NA,1,NA,3,NA,3
1152710,411,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1152711,506,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1152712,424,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152713,313,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
1152714,413,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152716,571,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
1152717,10,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1152718,329,NA,2,NA,3,NA,3,NA,1,NA,1,NA,3
1152719,322,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152720,407,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
1152721,271,NA,1,NA,2,NA,2,NA,1,NA,3,NA,3
1152722,493,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1152723,256,NA,1,NA,2,NA,2,NA,1,NA,1,NA,3
1152724,286,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152725,555,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152726,359,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152727,392,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152728,356,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152729,432,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152730,437,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
1152731,382,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152732,376,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152733,593,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1152734,434,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152735,422,NA,2,NA,2,NA,1,NA,1,NA,2,NA,3
1152736,463,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152737,423,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152738,431,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1152739,297,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152740,407,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152741,398,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152742,484,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152743,398,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152744,389,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152745,338,NA,1,NA,1,NA,2,NA,1,NA,1,NA,3
1152746,376,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152747,456,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152748,363,NA,1,NA,2,NA,1,NA,1,NA,3,NA,3
1152749,517,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152750,362,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152751,339,NA,1,NA,1,NA,3,NA,1,NA,3,NA,2
1152752,450,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152753,501,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152754,433,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1152755,349,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1152756,507,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152757,559,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1152758,449,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1152759,445,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152760,473,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152761,213,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152762,428,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152763,220,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
1152764,504,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152801,305,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
1152802,196,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
1152803,325,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152804,450,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1152805,528,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1152806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152807,341,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
1152808,292,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1152809,224,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152810,281,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152811,261,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3
1152812,266,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152813,318,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152817,295,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3
1152818,223,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1152819,391,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152820,235,NA,1,NA,3,NA,3,NA,1,NA,2,NA,2
1152821,657,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
1152822,562,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152823,408,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
1152824,506,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1152825,355,NA,1,NA,1,NA,3,NA,1,NA,2,NA,3
1152826,381,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
1152827,444,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152828,299,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1152829,366,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1152830,330,NA,1,NA,2,NA,2,NA,1,NA,3,NA,3
1152831,358,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152832,221,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2
1152833,416,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152834,365,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1152835,165,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1152836,223,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
1152837,287,NA,1,NA,2,NA,2,NA,1,NA,2,NA,3
1152838,293,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152839,429,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1152840,440,NA,1,NA,1,NA,3,NA,1,NA,3,NA,2
1152841,289,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152842,493,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1152843,358,NA,1,NA,2,NA,3,NA,1,NA,3,NA,3
1152844,393,NA,1,NA,1,NA,1,NA,1,NA,1,NA,3
1152845,321,NA,1,NA,2,NA,2,NA,1,NA,3,NA,1
1152846,539,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1152847,313,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1152848,311,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1152849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152850,463,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1152851,402,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1152852,381,NA,2,NA,2,NA,1,NA,1,NA,2,NA,3
1152853,490,NA,2,NA,1,NA,3,NA,1,NA,2,NA,3
1152854,542,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
1152855,338,NA,1,NA,1,NA,3,NA,1,NA,2,NA,3
1152856,777,NA,3,NA,1,NA,3,NA,1,NA,3,NA,3
1152857,560,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152858,325,NA,1,NA,2,NA,2,NA,1,NA,3,NA,2
1152859,572,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
1152860,326,NA,2,NA,2,NA,3,NA,1,NA,2,NA,2
1152861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152863,373,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152864,480,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1152865,255,NA,1,NA,3,NA,2,NA,1,NA,3,NA,2
1152866,331,NA,1,NA,1,NA,3,NA,1,NA,3,NA,3
1152867,321,NA,1,NA,2,NA,2,NA,1,NA,3,NA,3
1152868,463,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1152869,553,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1152870,368,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
1152871,430,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
1152872,409,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
1152873,270,NA,1,NA,2,NA,1,NA,1,NA,3,NA,3
1152874,548,NA,2,NA,1,NA,3,NA,1,NA,3,NA,2
1152875,341,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2
1152876,368,NA,2,NA,2,NA,2,NA,1,NA,3,NA,3
1152877,490,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
1152878,385,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152879,287,NA,1,NA,2,NA,3,NA,1,NA,3,NA,2
1152880,337,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
1152881,574,NA,3,NA,1,NA,3,NA,1,NA,3,NA,3
1152882,392,NA,2,NA,2,NA,3,NA,1,NA,1,NA,3
1152883,177,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
1152884,379,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
1152901,342,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152902,432,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152903,445,NA,1,NA,1,NA,1,NA,1,NA,2,NA,3
1152904,535,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152905,409,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1152906,427,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152907,314,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152908,677,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1152909,339,NA,1,NA,2,NA,2,NA,1,NA,3,NA,3
1152910,343,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152911,414,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152912,564,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152913,296,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1152914,389,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152915,285,NA,1,NA,2,NA,3,NA,1,NA,3,NA,3
1152916,350,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
1152917,434,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
1152918,392,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
1152919,479,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
1152920,329,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
1152921,450,NA,2,NA,1,NA,3,NA,1,NA,3,NA,2
1152922,419,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
1152923,349,NA,1,NA,2,NA,2,NA,1,NA,3,NA,2
1152924,346,NA,2,NA,3,NA,3,NA,1,NA,3,NA,3
1152925,441,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
1152926,462,NA,2,NA,2,NA,3,NA,1,NA,3,NA,3
1152927,458,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1152928,411,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
1152929,439,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1152930,439,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1152931,470,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1152932,517,NA,2,NA,1,NA,2,NA,1,NA,2,NA,3
1152933,319,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1152934,507,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
