"SA1","Total Persons","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1104208,525,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104209,228,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104210,435,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
1104211,413,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104212,NA,NA,1,NA,3,NA,NA,NA,1,NA,NA,NA,1
1104213,600,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104214,577,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104215,366,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104216,390,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
1104217,475,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104218,452,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104219,382,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104220,549,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
1104221,511,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104222,439,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104223,341,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104224,471,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104225,518,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104226,455,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104227,365,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104228,454,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104229,317,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2
1104230,406,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104231,567,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104232,368,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104233,505,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1104301,137,NA,1,NA,3,NA,2,NA,1,NA,1,NA,2
1104302,359,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104303,507,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1
1104304,376,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104305,373,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
1104306,NA,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,1
1104307,269,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3
1104308,299,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1104309,360,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104310,204,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1104311,427,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
1104312,870,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104313,366,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104314,200,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104315,398,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
1104316,351,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1104317,419,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1104318,366,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
1104319,413,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
1104320,454,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104321,359,NA,1,NA,1,NA,3,NA,1,NA,3,NA,2
1104322,345,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104323,456,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104324,528,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
1104325,442,NA,1,NA,1,NA,3,NA,1,NA,2,NA,3
1104326,568,NA,2,NA,1,NA,2,NA,1,NA,3,NA,2
1104327,391,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1104328,267,NA,1,NA,2,NA,2,NA,1,NA,2,NA,3
1104329,299,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104330,619,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
1104401,324,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104402,367,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104403,245,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104404,675,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1
1104405,288,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104406,272,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104407,428,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104408,297,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104409,309,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104410,238,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104411,311,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104412,646,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104414,483,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104415,391,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104416,717,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104417,536,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104418,NA,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1104419,462,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104420,310,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104421,324,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104422,461,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104423,522,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104424,282,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104425,220,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1104426,413,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104427,267,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104428,388,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104429,531,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104430,302,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104431,304,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104432,299,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104433,350,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104434,640,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104435,313,NA,1,NA,1,NA,3,NA,1,NA,2,NA,3
1104436,463,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104437,289,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104438,441,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104439,422,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104440,378,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104441,379,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104442,388,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104443,233,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104444,340,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1104445,389,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104446,566,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104447,483,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104448,426,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104449,378,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104450,392,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104451,387,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104452,192,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104453,360,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104454,215,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104455,457,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104456,440,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104457,375,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104458,340,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104459,359,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1104501,386,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104502,340,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104503,303,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104504,598,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104505,566,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104506,599,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104507,520,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104508,403,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104509,446,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104510,620,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104511,560,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104512,425,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104513,674,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104514,449,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104515,346,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104516,576,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104517,304,NA,1,NA,2,NA,3,NA,1,NA,3,NA,1
1104518,809,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
1104519,309,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104521,456,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104522,434,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104523,277,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104524,643,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104601,412,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104602,316,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104603,490,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104604,444,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104605,258,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1104606,430,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104607,492,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104608,524,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104609,416,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104610,255,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104611,281,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104612,304,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104614,283,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
1104615,302,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104616,505,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104617,449,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104618,508,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104619,496,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104620,411,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104621,314,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104622,334,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104623,25,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1104624,518,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
1104625,646,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104701,453,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104702,247,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1104703,222,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104704,546,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104705,556,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
1104706,414,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1104707,520,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1
1104708,578,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1104709,514,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104710,271,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104711,480,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104712,539,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104713,781,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104714,194,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3
1104715,434,NA,2,NA,1,NA,2,NA,1,NA,3,NA,1
1104716,365,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104717,406,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1104718,392,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104719,634,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104720,264,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104721,457,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104722,499,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104723,257,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1104724,354,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104725,248,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104726,356,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104727,316,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104728,571,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104729,547,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104730,318,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104731,574,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1
1104732,510,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104733,173,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1104734,289,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104735,532,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104736,528,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104737,19,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1104801,288,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104802,392,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104803,552,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104804,334,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104805,385,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104806,263,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104807,539,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104808,356,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104809,456,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104810,602,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104811,627,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104812,588,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104813,575,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104814,722,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104815,399,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104816,359,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104817,494,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104818,588,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104819,475,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1104820,261,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1104821,566,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104822,543,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1104823,342,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104824,703,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104825,492,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104826,432,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104827,500,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104828,532,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104829,481,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104830,572,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104831,408,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104832,509,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104833,520,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104834,335,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104835,335,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104836,573,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1104837,561,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104838,339,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104840,329,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104841,349,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104842,366,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104843,444,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1104844,319,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1104845,543,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1104846,570,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104847,325,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104848,454,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1104849,426,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1104901,474,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104902,284,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1104903,413,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104904,367,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
1104905,519,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104906,357,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1104907,242,NA,1,NA,1,NA,1,NA,1,NA,3,NA,3
1104908,195,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2
1104909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104910,495,NA,1,NA,1,NA,3,NA,1,NA,3,NA,2
1105001,621,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105002,351,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1105003,526,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105004,314,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1105005,414,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105006,424,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105007,421,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105008,761,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105009,438,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105010,334,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105011,417,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105012,344,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105013,403,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105015,236,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1105016,NA,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1105017,384,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105018,329,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105019,442,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1105020,339,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105021,505,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105022,467,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105024,401,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105025,380,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105026,529,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105027,353,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105028,598,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105101,484,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1105102,362,NA,1,NA,1,NA,3,NA,1,NA,2,NA,3
1105103,254,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1105104,225,NA,1,NA,1,NA,3,NA,1,NA,3,NA,3
1105105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105106,491,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1105107,87,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
1105108,479,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1105109,295,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1105110,365,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
1105111,262,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
1105112,325,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1105113,371,NA,1,NA,1,NA,3,NA,1,NA,1,NA,2
1105114,339,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2
1105115,260,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1105116,266,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1105201,592,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105202,529,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105203,293,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105204,554,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105205,578,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105206,424,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105207,454,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105208,381,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105209,368,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105210,279,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105213,254,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105214,299,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105215,289,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105216,469,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105301,506,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1105302,430,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105303,484,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105304,375,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105305,558,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105306,426,NA,1,NA,1,NA,2,NA,1,NA,3,NA,1
1105307,586,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1105308,342,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105309,364,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105310,388,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105311,323,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105312,328,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1105313,280,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105314,421,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105315,599,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
1105316,526,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105317,281,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105318,334,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
1105319,181,NA,1,NA,2,NA,3,NA,1,NA,2,NA,1
1105320,327,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105321,628,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
1105322,208,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
1105323,11,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,1
1105324,409,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1105325,386,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105326,430,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105327,354,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105328,612,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
1105329,511,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1105330,466,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105331,325,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105332,359,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105333,323,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105334,659,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105335,393,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105336,284,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1105337,514,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105401,540,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105402,339,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105403,358,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105404,499,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105405,265,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105406,550,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105407,572,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1105408,743,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1
1105409,352,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105410,381,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105411,398,NA,1,NA,1,NA,3,NA,1,NA,2,NA,2
1105412,447,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1105413,322,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
1105414,354,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1105415,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1
1105416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105417,329,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105418,621,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105419,693,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105420,430,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105421,398,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105422,416,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
1105423,478,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105424,281,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105501,307,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1105502,572,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
1105503,472,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
1105504,21,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1105505,348,NA,2,NA,3,NA,3,NA,1,NA,3,NA,2
