"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2111449,463,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2111450,313,NA,1,NA,2,NA,3,NA,2,NA,2,NA,2
2111451,279,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111452,548,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2111453,379,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
2111454,361,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2111455,260,NA,1,NA,1,NA,2,NA,3,NA,3,NA,1
2111456,266,NA,2,NA,3,NA,2,NA,1,NA,2,NA,1
2111457,320,NA,1,NA,2,NA,1,NA,2,NA,1,NA,3
2111458,380,NA,2,NA,3,NA,3,NA,3,NA,3,NA,2
2111459,307,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
2111460,354,NA,1,NA,2,NA,3,NA,3,NA,3,NA,3
2111461,512,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
2111501,389,NA,2,NA,3,NA,3,NA,3,NA,3,NA,1
2111502,429,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2111503,321,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111504,308,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
2111505,422,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111506,468,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2111507,535,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2111508,578,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2111509,249,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
2111510,372,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2111511,485,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111512,551,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2111513,381,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2111514,345,NA,1,NA,1,NA,3,NA,2,NA,2,NA,1
2111515,456,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2111516,478,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1
2111517,1230,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2111518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111519,350,NA,1,NA,1,NA,3,NA,NA,NA,1,NA,1
2111520,518,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2111521,305,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2111601,350,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2111602,510,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2111603,452,NA,2,NA,1,NA,2,NA,1,NA,3,NA,3
2111604,440,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2111605,338,NA,1,NA,2,NA,3,NA,2,NA,3,NA,1
2111606,380,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1
2111607,430,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
2111608,464,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2111609,323,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2111610,412,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
2111611,419,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2111612,428,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2111613,552,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2111614,445,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2111615,522,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2
2111616,492,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2111617,463,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2111618,466,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2111619,493,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2111620,366,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2111621,459,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2111622,494,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2111623,468,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2
2111624,402,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
2111625,442,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2111626,506,NA,2,NA,1,NA,2,NA,2,NA,2,NA,2
2111627,348,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2111628,417,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2111629,NA,NA,1,NA,3,NA,NA,NA,3,NA,1,NA,1
2111630,343,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2111631,629,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
2111632,297,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3
2111701,662,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2111702,416,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2111703,252,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2111704,427,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2111705,398,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2111706,593,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111707,560,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2111708,498,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111709,429,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
2111710,520,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
2111711,338,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111712,396,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2111713,412,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2111714,293,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2111715,480,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2111716,302,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2111717,242,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2111718,565,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2111719,575,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111720,355,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2111721,531,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111722,341,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2111723,500,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2111724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111725,373,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2111726,283,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2111727,378,NA,3,NA,3,NA,3,NA,1,NA,3,NA,1
2111728,560,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2111729,314,NA,1,NA,2,NA,3,NA,1,NA,2,NA,1
2111730,755,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111731,420,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2111732,933,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111801,423,NA,2,NA,2,NA,3,NA,2,NA,1,NA,2
2111802,512,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2111803,945,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111804,690,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111805,543,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2111806,191,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111807,201,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111808,267,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2111809,249,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2111810,761,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111812,170,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111813,701,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2111814,125,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111901,246,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2111902,388,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2111903,363,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2111904,292,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2111905,224,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2111906,388,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2111907,531,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2111908,470,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2111909,523,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2111910,243,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2111911,185,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2111912,424,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2111913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111914,288,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2111915,341,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112001,77,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112101,18,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2112102,304,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112103,463,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
2112104,390,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2112105,499,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112107,993,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112108,532,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112109,389,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2112110,342,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2112111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112112,337,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112113,430,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112114,297,NA,1,NA,2,NA,3,NA,3,NA,2,NA,1
2112115,634,NA,3,NA,1,NA,3,NA,3,NA,3,NA,1
2112116,290,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2112117,723,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2112118,479,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112119,593,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112120,710,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2112121,172,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112122,494,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2112123,645,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2112201,1021,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112202,362,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2112203,699,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112204,330,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112206,599,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112207,972,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112208,945,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112209,526,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112210,405,NA,1,NA,1,NA,3,NA,1,NA,1,NA,1
2112211,450,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112212,665,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112213,485,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112214,452,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112215,658,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112216,371,NA,2,NA,3,NA,3,NA,1,NA,3,NA,1
2112217,570,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112218,239,NA,1,NA,2,NA,3,NA,1,NA,2,NA,1
2112219,1304,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112220,896,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112221,348,NA,2,NA,2,NA,3,NA,1,NA,2,NA,1
2112222,445,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2112223,237,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2112224,405,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112225,221,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2112226,963,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112227,1732,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112228,362,NA,1,NA,2,NA,3,NA,1,NA,3,NA,1
2112229,760,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112230,356,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112231,264,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112232,620,NA,2,NA,1,NA,3,NA,1,NA,3,NA,1
2112233,426,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2112234,370,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1
2112235,558,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112301,905,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2112302,335,NA,1,NA,2,NA,3,NA,2,NA,3,NA,1
2112303,503,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2112304,320,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112305,265,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2112306,328,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112307,271,NA,1,NA,3,NA,3,NA,2,NA,3,NA,1
2112308,541,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112309,458,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2112310,279,NA,1,NA,3,NA,3,NA,1,NA,2,NA,1
2112311,573,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112312,651,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112313,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112314,653,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112316,534,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1
2112317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112318,485,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2112319,403,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2112320,178,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2112321,596,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
2112322,520,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2112323,179,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112324,471,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112325,517,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2112326,252,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2112327,233,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112328,412,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112329,488,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2112330,514,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2112331,389,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2112332,505,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112333,43,NA,1,NA,3,NA,2,NA,NA,NA,1,NA,1
2112334,380,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112335,633,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2112336,498,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112337,666,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112338,287,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2112401,64,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2112402,449,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2112403,12,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
2112404,342,NA,2,NA,2,NA,3,NA,1,NA,3,NA,1
2112405,621,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2112406,268,NA,1,NA,3,NA,3,NA,2,NA,2,NA,1
2112407,1516,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2112408,1001,NA,3,NA,1,NA,3,NA,2,NA,2,NA,1
2112409,316,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112410,405,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112411,389,NA,2,NA,2,NA,3,NA,2,NA,3,NA,1
2112412,347,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112413,454,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112501,439,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112502,577,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
2112503,434,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112504,341,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112505,628,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2112506,392,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112507,504,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112508,405,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2112509,293,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112510,483,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112511,235,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
2112512,647,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112513,313,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112514,302,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112601,665,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112602,542,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112603,438,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112604,358,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2112605,311,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112606,441,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2112607,604,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112608,572,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112609,782,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2112610,259,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112611,665,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112613,445,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112614,366,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112615,472,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112616,406,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112617,501,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112618,899,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112619,667,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112620,308,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112621,760,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2112622,63,NA,1,NA,3,NA,3,NA,2,NA,1,NA,3
2112623,80,NA,1,NA,3,NA,1,NA,2,NA,1,NA,3
2112624,NA,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2112625,202,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2112626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112627,171,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112628,324,NA,2,NA,3,NA,3,NA,1,NA,2,NA,1
2112701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112801,246,NA,1,NA,2,NA,3,NA,2,NA,2,NA,1
2112802,338,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
2112803,540,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112804,428,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112805,303,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112806,389,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2112807,441,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112808,513,NA,2,NA,1,NA,3,NA,2,NA,1,NA,2
2112809,480,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
2112810,250,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
2112811,344,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2112812,398,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
2112813,596,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112814,378,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112815,361,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
2112816,466,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2112817,431,NA,2,NA,1,NA,2,NA,2,NA,1,NA,1
2112818,270,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2112819,462,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2112820,450,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112821,298,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112822,410,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112823,348,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112824,380,NA,2,NA,2,NA,2,NA,3,NA,1,NA,1
2112825,398,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2112826,494,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2112827,543,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112828,642,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112829,979,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2112830,721,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2112831,225,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112833,612,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2112901,341,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112902,541,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112903,466,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112904,442,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2112905,595,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2112906,281,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112907,591,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112908,498,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112909,462,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112910,382,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112911,286,NA,2,NA,3,NA,3,NA,2,NA,3,NA,1
2112912,217,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2112913,473,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2112914,379,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112915,255,NA,1,NA,2,NA,3,NA,2,NA,1,NA,1
2112916,465,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2112917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112921,445,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2112922,571,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
2112923,540,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2112924,438,NA,1,NA,1,NA,3,NA,2,NA,1,NA,1
2112925,548,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2112926,422,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112927,318,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112928,375,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112929,307,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112930,409,NA,3,NA,3,NA,3,NA,2,NA,3,NA,1
2112931,506,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112932,387,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2112933,366,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2112934,315,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2112935,399,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112936,431,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112937,202,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2112938,254,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
2112939,415,NA,2,NA,2,NA,3,NA,2,NA,1,NA,1
2112940,316,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
2113001,514,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2113002,576,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2113003,466,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
2113004,323,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2113005,312,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2113006,357,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
2113007,478,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2113008,237,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
2113009,318,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1
2113010,554,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2113011,457,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2113012,296,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2113013,368,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
2113014,277,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
2113015,289,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2113016,472,NA,3,NA,3,NA,3,NA,2,NA,1,NA,1
2113017,526,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2113018,1393,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2113019,327,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
2113020,603,NA,2,NA,1,NA,3,NA,2,NA,2,NA,3
2113021,251,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
2113022,586,NA,3,NA,1,NA,3,NA,2,NA,1,NA,1
2113023,326,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2113024,518,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2113025,412,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
2113026,472,NA,2,NA,1,NA,3,NA,2,NA,1,NA,1
2113027,400,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
