"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2120405,493,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2120406,591,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2120407,286,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2120408,521,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2120409,437,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2120410,397,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2120411,223,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2120412,545,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
2120413,368,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2120414,452,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
2120415,352,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2120416,420,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2120417,406,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2120418,609,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2120419,273,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2120420,383,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2120421,276,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3
2120422,360,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120501,992,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2120502,308,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2120503,382,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
2120504,704,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2120505,606,NA,2,NA,1,NA,1,NA,2,NA,3,NA,1
2120507,554,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2120508,569,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
2120509,652,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2120510,364,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2120511,615,NA,3,NA,2,NA,3,NA,1,NA,1,NA,3
2120512,470,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2120514,395,NA,2,NA,3,NA,2,NA,1,NA,1,NA,3
2120516,366,NA,1,NA,2,NA,1,NA,1,NA,3,NA,1
2120517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120518,724,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2120519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120520,617,NA,3,NA,1,NA,3,NA,2,NA,1,NA,2
2120521,409,NA,2,NA,2,NA,2,NA,1,NA,3,NA,1
2120522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120523,281,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2120524,408,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1
2120525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120526,908,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1
2120527,640,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
2120528,362,NA,1,NA,2,NA,3,NA,1,NA,1,NA,1
2120701,382,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2120702,382,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2120703,422,NA,2,NA,2,NA,3,NA,1,NA,1,NA,2
2120704,509,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
2120705,469,NA,3,NA,3,NA,2,NA,2,NA,1,NA,3
2120706,550,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120707,502,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2120708,413,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
2120709,450,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2120710,498,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2120711,362,NA,2,NA,2,NA,3,NA,1,NA,1,NA,3
2120712,495,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3
2120713,572,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3
2120714,623,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2120715,539,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
2120716,496,NA,3,NA,2,NA,1,NA,1,NA,1,NA,2
2120717,589,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
2120718,433,NA,1,NA,1,NA,1,NA,2,NA,2,NA,2
2120719,427,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
2120720,417,NA,2,NA,2,NA,2,NA,1,NA,2,NA,3
2120721,375,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
2120722,374,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
2120723,509,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2120724,480,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2120725,581,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2120726,509,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2120727,500,NA,3,NA,2,NA,2,NA,2,NA,1,NA,3
2120728,470,NA,2,NA,2,NA,2,NA,1,NA,2,NA,3
2120729,484,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2120730,376,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2120731,562,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2120732,381,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
2120733,518,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2120734,504,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2120735,673,NA,3,NA,1,NA,2,NA,2,NA,1,NA,3
2120736,635,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
2120737,648,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2120738,518,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2120739,360,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2120740,426,NA,2,NA,2,NA,2,NA,1,NA,1,NA,3
2120741,510,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
2120742,569,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120743,649,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2120744,320,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2120745,309,NA,1,NA,3,NA,2,NA,1,NA,1,NA,2
2120746,319,NA,1,NA,3,NA,1,NA,1,NA,2,NA,2
2120747,381,NA,2,NA,2,NA,1,NA,1,NA,1,NA,3
2120748,283,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2120749,327,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2120750,440,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2120751,295,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
2120752,457,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2120753,440,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2120754,409,NA,3,NA,3,NA,2,NA,1,NA,1,NA,3
2120755,425,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3
2120756,309,NA,2,NA,3,NA,3,NA,1,NA,2,NA,3
2120757,548,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2120758,669,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2120801,446,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2120802,675,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120803,524,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120805,402,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2120806,316,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2120807,428,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2120808,608,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2120809,329,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2120810,332,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
2120811,566,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2120812,316,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
2120813,495,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2120814,566,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
2120815,347,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2120816,472,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2120817,626,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2120818,529,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2120819,385,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2120820,267,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2120821,526,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2120822,494,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
2120823,31,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2120824,490,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2120825,469,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2120826,543,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2120827,427,NA,2,NA,2,NA,2,NA,1,NA,3,NA,3
2120828,628,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
2120829,421,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
2120830,427,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2120831,583,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2120832,608,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2120833,503,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2120834,366,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
2120835,419,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2120836,574,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2120837,119,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3
2120838,429,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2120839,445,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2120840,581,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120841,392,NA,3,NA,3,NA,3,NA,1,NA,2,NA,1
2120842,607,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
2120843,150,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2120844,353,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2
2120845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120846,422,NA,1,NA,1,NA,2,NA,1,NA,1,NA,3
2120847,375,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2120848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120849,494,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2120850,264,NA,1,NA,3,NA,1,NA,1,NA,2,NA,3
2120851,537,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2120852,550,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
2120853,238,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
2120854,293,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2120855,314,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
2120856,451,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2120857,509,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2120858,364,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
2142801,10,NA,1,NA,3,NA,3,NA,3,NA,1,NA,1
2142802,637,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2142803,510,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2142804,660,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2142805,292,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2142806,540,NA,2,NA,1,NA,2,NA,1,NA,1,NA,2
2142807,498,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2142808,735,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
2142809,571,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2142810,470,NA,2,NA,1,NA,2,NA,1,NA,3,NA,1
2142811,353,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
2142812,418,NA,2,NA,2,NA,1,NA,2,NA,3,NA,1
2142813,344,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2142814,570,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
2142815,640,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2142816,442,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2142817,503,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2142818,505,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2142819,655,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2142820,448,NA,3,NA,3,NA,3,NA,2,NA,1,NA,3
2142821,536,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2142822,460,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2142823,481,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1
2142824,344,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2142825,329,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2
2142826,368,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1
2142827,637,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1
2142828,352,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2142829,358,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2142830,402,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2142831,891,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2142832,849,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
2142833,455,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
2142834,536,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2
2142835,551,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2142836,548,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
2142837,601,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
2142838,354,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2142839,557,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2142840,627,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
2142901,516,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2
2142902,721,NA,3,NA,1,NA,2,NA,2,NA,3,NA,1
2142903,385,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
2142904,529,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2142905,568,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2142906,448,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
2142907,491,NA,2,NA,1,NA,2,NA,1,NA,2,NA,2
2142908,351,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2142909,578,NA,2,NA,1,NA,1,NA,2,NA,3,NA,1
2142910,398,NA,1,NA,2,NA,3,NA,2,NA,2,NA,3
2142911,595,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2142912,367,NA,2,NA,3,NA,2,NA,1,NA,3,NA,1
2142913,362,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
2142914,410,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2142915,421,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
2142916,556,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
2142917,501,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2142918,408,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
2142919,559,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2
2142920,576,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2142921,596,NA,3,NA,2,NA,2,NA,2,NA,3,NA,1
2142922,588,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
2142923,571,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2
2142924,366,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2
2142925,328,NA,2,NA,3,NA,3,NA,2,NA,2,NA,1
2120901,486,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2120902,253,NA,1,NA,3,NA,3,NA,3,NA,3,NA,3
2120903,480,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120904,316,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120905,383,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
2120906,432,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2120907,415,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
2120908,455,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2120909,337,NA,1,NA,1,NA,1,NA,3,NA,1,NA,3
2120910,479,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2120911,281,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
2120912,317,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120913,480,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2120914,293,NA,1,NA,3,NA,2,NA,3,NA,2,NA,2
2120915,547,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2120916,405,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2120917,542,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2120918,418,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2120919,561,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2120920,287,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
2120921,350,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2120922,451,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120923,336,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2120924,576,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2120925,344,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120926,216,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120927,213,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
2120928,221,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2120929,451,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2120930,375,NA,2,NA,2,NA,1,NA,3,NA,3,NA,2
2120931,453,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120932,210,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2120933,374,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120934,501,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2120935,375,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120936,487,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2120937,326,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2120938,354,NA,2,NA,2,NA,1,NA,3,NA,2,NA,1
2120939,505,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
2120940,241,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120941,333,NA,1,NA,1,NA,1,NA,2,NA,2,NA,2
2120942,431,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2120943,325,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
2120944,434,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2120945,496,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2120946,374,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
2120947,308,NA,1,NA,3,NA,1,NA,3,NA,2,NA,1
2120948,197,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2120949,353,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2120950,566,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120951,350,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
2120952,298,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120953,352,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2120954,438,NA,2,NA,2,NA,1,NA,3,NA,3,NA,2
2120955,386,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2120956,312,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2120957,258,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2120958,497,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2120959,258,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3
2120960,412,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121001,283,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2121002,490,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121003,238,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
2121004,441,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121005,227,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121006,412,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121007,207,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2121008,325,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121009,347,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121010,477,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121101,205,NA,1,NA,1,NA,1,NA,3,NA,1,NA,3
2121102,615,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2121103,360,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2121104,277,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2121105,283,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2121106,566,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121107,279,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2121108,150,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
2121109,283,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121110,347,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121111,179,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2121112,288,NA,1,NA,1,NA,1,NA,3,NA,1,NA,3
2121201,404,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121202,293,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2121203,211,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2121204,372,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121205,255,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2121206,299,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121207,275,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2121208,178,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2121209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121211,358,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121212,339,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121213,362,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121214,359,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121215,352,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121216,250,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121217,261,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121218,228,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121219,154,NA,1,NA,2,NA,1,NA,3,NA,1,NA,3
2121220,200,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121301,559,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2121302,396,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2121303,231,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2121304,569,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
2121305,584,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2121306,252,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2121307,310,NA,1,NA,3,NA,2,NA,3,NA,1,NA,3
2121308,427,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2121309,329,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2121310,230,NA,1,NA,3,NA,1,NA,2,NA,3,NA,2
2121311,974,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2121312,191,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
2121313,448,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121314,330,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2121315,373,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2121316,314,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
2121317,343,NA,1,NA,2,NA,3,NA,2,NA,3,NA,2
2121318,705,NA,2,NA,1,NA,3,NA,3,NA,3,NA,3
2121319,222,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
2121320,243,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121321,180,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2121322,187,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2121323,337,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121324,277,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2121325,365,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121401,419,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121402,379,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121403,284,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121404,448,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121405,382,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121406,474,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2121407,424,NA,1,NA,1,NA,1,NA,3,NA,3,NA,1
2121408,544,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2121409,291,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2121410,419,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2121411,523,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2121412,372,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2121413,281,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
2121414,368,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121415,362,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121416,384,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2121417,340,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2121501,250,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121502,407,NA,1,NA,1,NA,3,NA,3,NA,2,NA,3
2121503,306,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121504,286,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121505,423,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121506,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA
2121507,441,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121508,313,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121509,544,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121510,189,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
2121511,427,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121513,453,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2121514,365,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2121515,464,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2121516,253,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
