"CD","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
"1331306",717,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
"1331307",901,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
"1331308",567,NA,2,NA,2,NA,3,NA,1,NA,1,NA,3
"1331309",466,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
"1331310",274,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
"1331311",513,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1331312",474,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
"1331401",360,NA,2,NA,3,NA,3,NA,1,NA,1,NA,3
"1331402",578,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
"1331403",277,NA,1,NA,3,NA,2,NA,1,NA,1,NA,2
"1332901",592,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1332902",43,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
"1332903",706,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
"1332904",394,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
"1332905",1024,NA,3,NA,2,NA,3,NA,1,NA,3,NA,3
"1332906",540,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1332907",841,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1332908",862,NA,3,NA,2,NA,3,NA,1,NA,3,NA,3
"1332909",1017,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1332910",219,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
"1332911",681,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
"1332912",769,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1330707",400,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1330708",764,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
"1330709",928,NA,3,NA,2,NA,3,NA,1,NA,3,NA,3
"1330801",707,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
"1330802",864,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2
"1330803",648,NA,2,NA,2,NA,2,NA,1,NA,2,NA,3
"1330804",237,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
"1330805",384,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
"1330806",501,NA,2,NA,3,NA,3,NA,1,NA,3,NA,3
"1330807",487,NA,2,NA,2,NA,3,NA,1,NA,3,NA,3
"1330808",633,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
"1330809",347,NA,1,NA,3,NA,1,NA,1,NA,2,NA,3
"1330810",1023,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
"1330811",467,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
"1330812",278,NA,1,NA,3,NA,3,NA,1,NA,2,NA,3
"1330901",1136,NA,3,NA,1,NA,3,NA,1,NA,3,NA,3
"1330902",558,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
"1330903",550,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
"1330904",743,NA,3,NA,2,NA,2,NA,1,NA,3,NA,3
"1330905",639,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
"1330906",588,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
"1330907",551,NA,2,NA,2,NA,2,NA,1,NA,3,NA,3
"1330908",271,NA,1,NA,3,NA,2,NA,1,NA,3,NA,3
"1330909",931,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
"1330910",644,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
"1331001",891,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
"1331002",481,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
"1331003",468,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
"1331004",682,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
"1331005",394,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
"1331006",386,NA,1,NA,3,NA,2,NA,2,NA,3,NA,3
"1331007",599,NA,1,NA,1,NA,3,NA,1,NA,3,NA,3
"1331008",497,NA,1,NA,2,NA,3,NA,1,NA,3,NA,2
"1331009",495,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
"1331010",555,NA,2,NA,2,NA,3,NA,1,NA,3,NA,3
"1331011",541,NA,1,NA,1,NA,1,NA,2,NA,3,NA,2
"1331012",544,NA,1,NA,2,NA,2,NA,2,NA,3,NA,3
"1331013",428,NA,1,NA,2,NA,2,NA,1,NA,3,NA,2
"1331101",408,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
"1331102",424,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
"1331103",336,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
"1331104",223,NA,1,NA,3,NA,2,NA,2,NA,2,NA,2
"1331105",796,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1331106",663,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1
"1331107",877,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1331108",859,NA,3,NA,2,NA,1,NA,2,NA,1,NA,2
"1331109",935,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
"1331110",441,NA,2,NA,3,NA,2,NA,1,NA,2,NA,2
"1331111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331112",341,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
"1331201",675,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
"1331202",854,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
"1331203",847,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1331204",443,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1331205",649,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
"1331206",618,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1331207",395,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
"1331208",470,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1331209",802,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
"1331210",396,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
"1331211",304,NA,1,NA,3,NA,2,NA,2,NA,2,NA,1
"1331212",1201,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
"1333001",882,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
"1333002",843,NA,3,NA,1,NA,1,NA,2,NA,2,NA,2
"1333003",204,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
"1333004",828,NA,3,NA,1,NA,3,NA,1,NA,3,NA,3
"1333005",317,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
"1333006",299,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
"1333007",514,NA,2,NA,2,NA,2,NA,1,NA,2,NA,2
"1333008",235,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
"1333009",812,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1333010",742,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
"1333011",491,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
"1330101",593,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
"1330102",610,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
"1330103",438,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
"1330104",807,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
"1330105",787,NA,3,NA,1,NA,2,NA,2,NA,1,NA,1
"1330106",741,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
"1330107",551,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
"1330108",493,NA,2,NA,3,NA,1,NA,3,NA,3,NA,3
"1330109",735,NA,3,NA,2,NA,1,NA,3,NA,3,NA,3
"1330110",610,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
"1330111",705,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
"1330112",361,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
"1330113",475,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1330201",766,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
"1330202",698,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
"1330203",632,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
"1330204",533,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
"1330205",606,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1330206",946,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
"1330207",531,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
"1330208",800,NA,3,NA,1,NA,2,NA,2,NA,2,NA,2
"1330209",251,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
"1330210",447,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
"1330211",591,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
"1330212",567,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
"1330213",804,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1330214",485,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
"1330301",657,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1330302",343,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
"1330303",521,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
"1330304",589,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
"1330305",620,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
"1330306",923,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
"1330307",463,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
"1330308",414,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
"1330309",581,NA,2,NA,2,NA,2,NA,1,NA,2,NA,3
"1330310",364,NA,1,NA,3,NA,3,NA,1,NA,1,NA,3
"1330311",954,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
"1330312",439,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
"1330313",656,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
"1330402",801,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
"1330403",443,NA,2,NA,3,NA,3,NA,3,NA,2,NA,3
"1330404",287,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
"1330408",787,NA,3,NA,3,NA,3,NA,1,NA,2,NA,3
"1330410",718,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
"1332801",436,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
"1332802",293,NA,1,NA,3,NA,2,NA,3,NA,2,NA,2
"1332803",261,NA,1,NA,3,NA,2,NA,2,NA,1,NA,1
"1332804",640,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
"1332805",674,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1332806",1004,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
"1332807",625,NA,3,NA,2,NA,1,NA,3,NA,3,NA,2
"1332808",955,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
"1332809",796,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
"1332810",590,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1332811",558,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
"1331404",603,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
"1331405",356,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
"1331406",598,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1331407",340,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1331408",583,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
"1331409",465,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
"1331410",637,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
"1331411",708,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1331412",463,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
"1331413",244,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
"1331414",935,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
"1331501",676,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
"1331502",924,NA,3,NA,1,NA,1,NA,2,NA,1,NA,1
"1331503",518,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
"1331504",738,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
"1331505",829,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
"1331506",427,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1
"1331507",709,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
"1331508",577,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
"1331509",521,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
"1331510",761,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
"1331511",1275,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
"1331601",638,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
"1331602",1073,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
"1331603",493,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
"1331604",879,NA,3,NA,1,NA,2,NA,2,NA,1,NA,1
"1331605",553,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
"1331606",509,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
"1331607",1078,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
"1331608",1026,NA,3,NA,1,NA,1,NA,2,NA,1,NA,1
"1331609",598,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
"1331610",695,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
"1331611",635,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
"1331612",569,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
"1331613",498,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
"1331701",561,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
"1331702",499,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
"1331703",549,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
"1331704",791,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
"1331705",923,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
"1331706",823,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
"1331707",1154,NA,3,NA,1,NA,2,NA,1,NA,1,NA,2
"1331708",811,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
"1331709",514,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
"1331710",806,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
"1331711",955,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2
"1230801",576,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
"1230802",193,NA,1,NA,3,NA,2,NA,3,NA,1,NA,2
"1230803",391,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
"1230804",517,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
"1230805",223,NA,1,NA,3,NA,2,NA,3,NA,2,NA,2
"1230806",465,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
"1230807",353,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
"1230808",421,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
"1230809",554,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
"1230810",237,NA,1,NA,3,NA,3,NA,3,NA,1,NA,3
"1230811",255,NA,1,NA,2,NA,3,NA,3,NA,1,NA,3
"1230901",152,NA,1,NA,3,NA,3,NA,2,NA,3,NA,3
"1230902",316,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1230903",552,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1230904",522,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
"1230905",1135,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1230906",646,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
"1230907",240,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
"1230908",636,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1230909",879,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1230910",280,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1230911",414,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
"1230912",707,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1230913",1062,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1230914",471,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
"1231001",715,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
"1231002",946,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231003",868,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231004",599,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1
"1231005",906,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1231006",837,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2
"1231007",901,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1231008",838,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231009",599,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
"1231010",482,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231011",427,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231012",769,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
"1231013",573,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
"1231014",389,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231101",567,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
"1231102",562,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231103",815,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
"1231104",648,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231105",902,NA,3,NA,1,NA,1,NA,3,NA,3,NA,2
"1231106",436,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231107",882,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
"1231108",683,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231109",723,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231110",266,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231111",442,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231112",855,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231201",489,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231202",545,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231203",546,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
"1231204",852,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231205",732,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1231206",546,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231207",576,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231208",809,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231209",602,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231210",719,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
"1231211",519,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231301",616,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
"1231302",514,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
"1231303",648,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231304",721,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231305",1020,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
"1231306",525,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231307",540,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
"1231308",550,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231309",332,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
"1231310",658,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
"1231311",314,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
"1231312",538,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
"1231313",456,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231401",242,NA,1,NA,2,NA,3,NA,2,NA,2,NA,3
"1231402",374,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2
"1231403",460,NA,1,NA,2,NA,3,NA,3,NA,2,NA,2
"1231404",558,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
"1231405",577,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2
"1231406",113,NA,1,NA,3,NA,1,NA,2,NA,2,NA,1
"1231407",654,NA,3,NA,2,NA,2,NA,3,NA,1,NA,2
"1231408",487,NA,1,NA,2,NA,3,NA,3,NA,1,NA,3
"1231409",611,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
"1231410",163,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
"1231411",250,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
"1231412",372,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
"1231413",388,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2
"1231501",856,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
"1231502",276,NA,1,NA,1,NA,2,NA,2,NA,3,NA,3
"1231503",559,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
"1231504",569,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
"1231505",461,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
"1231506",639,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231507",698,NA,1,NA,1,NA,3,NA,3,NA,2,NA,3
"1231508",779,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
"1231509",625,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
"1231510",526,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
"1231511",708,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
"1231601",678,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
"1231602",778,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
"1231603",330,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3
"1231604",715,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
"1231605",420,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
"1231606",479,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
"1231607",470,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
"1231609",548,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
"1231610",462,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
"1231611",993,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
"1231612",292,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
"1231613",353,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
"1231614",438,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2
"1231701",375,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
"1231702",686,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
"1231703",407,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
"1231704",706,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
"1231705",545,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
"1231706",612,NA,1,NA,1,NA,3,NA,2,NA,1,NA,3
"1231707",466,NA,2,NA,3,NA,3,NA,1,NA,1,NA,3
"1231708",555,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
"1231709",369,NA,1,NA,1,NA,3,NA,2,NA,2,NA,3
"1231710",411,NA,1,NA,2,NA,3,NA,2,NA,2,NA,3
"1231711",386,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
"1231712",321,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
"1231801",334,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
"1231802",833,NA,2,NA,1,NA,2,NA,3,NA,1,NA,2
"1231803",229,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
"1231804",385,NA,1,NA,2,NA,3,NA,3,NA,1,NA,3
"1231805",515,NA,1,NA,1,NA,3,NA,3,NA,1,NA,3
"1231806",225,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
"1231807",407,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
"1231808",107,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
"1231809",423,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
"1231810",329,NA,1,NA,3,NA,3,NA,3,NA,1,NA,3
"1231811",456,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
"1231812",482,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
"1231813",238,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2
"1231814",168,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
"1230101",472,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
"1230102",336,NA,1,NA,2,NA,1,NA,3,NA,2,NA,1
"1230103",73,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
"1230104",201,NA,1,NA,2,NA,1,NA,3,NA,1,NA,1
"1230105",507,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
"1230106",491,NA,1,NA,2,NA,1,NA,3,NA,3,NA,1
"1230107",306,NA,1,NA,2,NA,1,NA,3,NA,2,NA,1
"1230108",738,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
"1230109",589,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
"1230110",572,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2
"1230111",628,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3
"1230112",580,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
"1230113",255,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
"1230114",427,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2
"1230115",247,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
"1230201",363,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
"1230202",637,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
"1230203",520,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
"1230204",807,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
"1230205",501,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230206",580,NA,1,NA,1,NA,1,NA,3,NA,3,NA,1
"1230207",780,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1
"1230208",834,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230209",408,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
"1230210",346,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
"1230211",158,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
"1230212",523,NA,1,NA,1,NA,2,NA,3,NA,3,NA,1
"1230301",369,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230302",656,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230303",542,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
"1230304",674,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230305",349,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
"1230306",283,NA,1,NA,2,NA,2,NA,3,NA,2,NA,1
"1230307",500,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230308",633,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230309",594,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
"1230310",598,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
"1230311",685,NA,2,NA,1,NA,1,NA,3,NA,3,NA,1
"1230312",600,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
